user,item
1025,7158
1350,14763
2370,14763
3482,14763
3295,7158
3325,7158
555,1014
2082,7160
5156,1014
5320,7160
563,1015
574,1015
3550,14767
5523,7161
1973,14769
24,14770
1220,7162
2932,7162
574,1018
1153,7165
430,14772
2932,7165
3481,7165
2389,14772
2486,14772
4483,7165
4533,7165
4732,1018
5195,1018
3304,1019
1963,14775
711,7169
1144,7169
1437,7169
2020,7169
1069,14776
2458,7169
3144,7169
3191,7169
3663,14776
3386,7169
261,14777
5204,14777
5264,7169
1191,7173
4325,7173
1340,7174
325,14780
695,14780
1632,14780
2399,7174
2950,7174
1493,1021
2521,14783
3396,7175
5195,14783
4228,7175
1432,14785
5195,7175
5501,7175
2498,1021
906,7176
1089,14786
1685,14786
3106,7176
5262,1021
710,1023
1699,7177
1812,7177
1863,7177
2075,1023
2622,14787
3783,1023
129,14788
4267,1023
4695,7177
2370,14788
176,1024
2719,1024
4789,1024
1247,14790
750,7180
1481,14790
1511,1025
1671,1025
2183,1025
2404,1025
139,1027
4104,14790
198,1027
1195,7184
1613,1027
4257,7184
1676,7185
5309,14791
4585,7185
4784,7185
3957,1027
768,7187
3988,7187
1248,14795
2328,14795
2920,7188
1877,14797
4685,7188
4896,7188
3663,1028
3756,1028
2864,14798
3021,14798
127,7189
419,7189
4546,14798
5328,7189
50,14800
4685,14800
1478,7192
5084,1031
3567,7192
3625,7192
2504,14803
2065,14804
5502,14804
1148,14805
3401,7193
620,1034
151,14808
3219,7194
2440,1034
413,14808
4277,7194
4932,1034
1084,14808
1336,14808
1397,14808
1821,14808
2431,14808
3052,14808
4925,14808
5420,14808
241,14809
725,14809
2732,14809
3786,1037
4673,14811
802,1038
1620,7206
2117,1038
2138,1038
2460,1038
4541,14812
2617,1038
3483,7206
5092,1038
554,7207
5483,1038
2385,7207
1527,1039
1790,1039
2521,7207
3055,7207
3577,1039
2258,14818
2948,14818
1644,1040
4717,14818
3664,7210
4997,14818
5020,14818
566,7211
4912,14820
3671,7211
2539,7214
2854,14823
3835,7214
4076,14823
352,1042
354,7215
5071,14825
1873,1042
1031,14827
4548,1042
115,1043
980,1043
1832,1043
1031,14828
4428,1043
4880,1043
109,1047
2961,7220
1463,1047
906,7221
565,1049
604,1049
658,1049
3278,14831
2234,14833
1635,1049
2937,1049
3002,1049
4490,1049
1090,14834
1100,14834
170,1050
110,1050
3818,14834
4113,14834
4135,14834
2812,7227
4932,1050
1081,14835
2731,14835
677,7229
4081,14835
2417,7230
2833,1053
3448,7230
3329,1053
1637,14837
745,14839
3159,1054
3329,1054
1952,14839
3664,1055
2404,1056
4778,14840
669,1057
669,1058
4302,1058
3412,7240
2959,7241
4191,1059
5324,1061
1043,14845
760,7243
549,1062
2366,14845
669,1062
3192,7244
3547,7244
2833,1062
4838,7246
307,7248
4119,1062
1085,7248
3371,7248
5055,1064
4546,14848
1585,7250
5019,1067
1,14851
3696,1069
5188,14851
4938,1069
4912,14852
1498,1071
3696,1071
1011,14855
2236,14855
2558,14855
4260,7254
2113,1073
4904,14855
3987,1073
325,14856
2280,7255
1952,14856
5188,7255
5391,1074
642,7256
2056,1075
463,14858
1716,14858
3295,7257
50,1078
1637,14859
5273,7257
618,14862
928,14862
5204,14862
4296,7261
3084,14866
2141,1080
5309,14866
745,1081
4501,7265
2646,1081
2992,1081
4002,14868
4009,1081
1637,7266
1763,14869
4707,1081
5007,1081
3148,1082
3084,14870
4773,1082
1343,7268
1923,14871
2830,1083
4757,1083
183,14872
1080,14872
1863,1086
4895,1086
261,1088
4731,7270
1555,1089
4298,14876
117,1090
200,1090
392,14877
340,1090
181,7274
356,1090
4151,7274
2241,14877
576,1090
2134,7275
3360,14877
856,1090
932,1090
1059,7276
4113,14877
1156,1090
4396,14877
5011,14877
1579,1090
305,14878
1661,1090
4443,7278
711,7279
9,7280
1962,1090
1986,1090
1090,7280
3655,7280
1220,7282
4898,14880
404,14881
2608,1090
2641,1090
2703,1090
2714,1090
3195,7283
3723,7283
3022,1090
2370,14881
3090,1090
3095,1090
1187,7284
4463,14881
3329,1090
3539,1090
3619,1090
3714,1090
3798,1090
4803,14886
3966,1090
4084,1090
4464,1090
4486,1090
4536,1090
35,7289
258,7289
523,14891
746,7289
4026,14891
1772,7289
5149,1090
5193,1090
2270,14892
4521,14892
4621,14892
5333,1090
4801,7289
604,1091
2968,14895
3064,14895
1478,7291
3538,14895
4912,14895
2812,1091
4886,7291
3219,1091
2475,14896
3692,1091
3503,14896
1128,7293
1370,7293
1559,7293
1075,1093
5428,1093
341,1094
1050,1094
4037,7294
1292,1094
312,7295
2877,1094
4171,1094
4180,1094
799,7297
1581,1095
1700,1095
1832,7297
3318,7297
264,7300
5167,14905
4439,1095
1634,7300
3584,14906
3104,14908
3584,14908
2110,1097
4295,14908
2463,7301
6,7302
127,14910
4238,7302
2236,14910
2823,1098
3749,1098
3583,14913
44,1100
1283,1100
5184,7307
2243,1100
2878,7309
4828,7309
5090,7309
5223,14917
271,1104
987,1104
2078,14922
2269,14922
1190,1104
1752,1104
125,7315
1838,1104
2011,1104
5154,14924
357,7317
2559,1104
3496,14925
5250,14925
5334,14925
3775,1104
3994,1104
3266,14926
5271,7318
3909,14927
4439,1104
1833,7320
246,7321
972,7323
1763,14930
3445,1105
2348,14931
5182,14931
1047,7326
1908,14932
2274,7326
2236,14933
2744,7326
4945,7326
325,14934
344,1109
2348,1109
5250,14934
5420,7327
569,7328
2473,14939
5195,14939
3814,14940
4374,7329
3461,1110
3486,1110
3550,1110
3559,1110
4633,7329
324,7331
4255,1110
1182,7331
4783,14942
98,14943
5073,1110
305,14943
1279,14943
5514,1110
1367,14943
2736,1111
3486,1111
4004,1111
4118,1111
3625,7331
2676,14943
3015,7332
3640,14943
4824,14943
3399,14944
50,7335
553,14945
1596,7335
992,14945
3752,1112
3815,1112
2291,7335
4260,1112
4205,14945
665,1114
4521,14947
606,7337
744,7337
2141,1114
2791,7337
4068,7337
2179,1114
2426,1114
2063,14950
2934,1114
271,7339
3394,1114
1724,7339
599,14951
4793,1114
4797,1114
1856,14951
5202,1114
111,1115
137,1115
1963,14953
3623,14953
4941,7343
782,1115
1247,1115
1299,1115
505,7346
2300,7346
1663,1115
686,14956
992,14956
4742,14956
5246,14956
3316,1115
3537,1115
2126,14958
4415,1115
3674,14958
4424,1115
1699,7350
2307,14959
4672,1115
5050,7350
1594,1116
5181,7350
2645,1116
1639,7353
4997,14961
2117,7353
3903,7353
3415,14964
726,1117
1132,1117
999,7356
1334,7356
2033,7356
2510,7356
1873,1117
2065,1117
188,14967
2590,1117
4304,7356
2779,1117
5487,14967
4102,14969
3200,1117
2203,7357
2064,14970
686,14972
2209,14972
76,7358
3032,14972
1025,7358
837,14973
5475,1117
1861,7358
2056,7358
1109,14974
1658,14974
2503,7358
3295,7358
3783,7358
4004,7358
3052,14976
2837,1119
3075,1119
2622,1119
1411,14977
5515,7358
4720,14977
976,7359
2368,14978
4521,14978
35,1122
758,14980
555,1122
4803,14980
1625,7360
2616,1122
1031,14983
3282,1122
4014,1122
4020,1122
776,14985
4200,1122
5334,14985
1449,7363
3326,7363
1080,14986
3406,7364
1506,7365
4521,14987
5021,7365
532,1126
409,7367
404,14988
4525,7367
215,1128
716,14988
953,14988
1555,1128
1809,14988
2807,1129
2236,14988
2258,14988
2482,14988
2644,7370
3315,7370
3460,7370
4089,14988
5505,14988
821,14989
3880,14989
3255,1132
3002,7373
2703,1133
1690,14991
3255,1133
3946,7374
1922,14993
3560,14993
1579,1134
2818,7377
3411,7377
2757,1134
3338,1134
127,14997
161,1135
701,1135
719,1135
3845,7382
2959,7383
2806,1135
1678,7384
1861,7384
2815,1138
3260,1138
2177,14999
3656,1138
4368,1138
3552,1138
4996,1138
2054,7385
4408,1139
5515,7385
408,7386
1449,15004
404,15006
26,1141
254,15007
1749,1141
2448,1141
1391,7388
3857,1141
1942,7388
3663,7388
3162,15007
5221,15007
5261,7388
1604,15009
1243,1142
1481,1142
1646,1142
1904,1142
5052,15010
1377,15013
3259,1142
5309,15013
3515,1142
2303,7393
4021,1142
4105,1142
4252,7393
4672,1142
4719,1142
4252,7394
5341,1142
4307,7395
4368,7396
2765,7397
1786,1145
2426,1145
3857,1145
3957,1145
2622,15022
1903,1146
408,7399
2274,15024
2917,15024
108,7402
660,7402
1,15026
122,15027
2386,7402
2210,1148
3620,1148
1647,15027
4277,7402
4633,7402
202,15028
284,1149
285,1149
5129,15028
620,15031
2907,15032
3798,1149
4803,15032
4014,1149
4794,7408
4892,1149
1622,15034
5292,1149
2714,1150
3395,1151
545,1152
764,1152
838,1152
972,1152
3747,7414
1242,1152
4029,7414
3035,15038
1712,7415
1710,1152
2443,7415
1951,1152
4392,7415
3254,15040
4700,7415
5291,7415
3055,1152
3258,1152
1581,15041
2083,15041
3792,1152
4415,1152
1457,7419
3496,15041
4409,15041
4904,15041
5031,15041
1565,7421
5149,1152
5365,1152
2457,15042
4257,7421
4990,7421
3909,15043
2117,1155
3824,1155
4521,15044
1768,7423
2085,7423
4440,15045
2707,15047
1374,7424
3674,15047
2199,7424
4144,15047
4188,15047
4990,1157
248,1158
716,15048
2175,1158
384,7426
2397,15049
248,1159
1037,7426
611,15052
2926,1159
2730,7426
3785,1159
1989,15052
4516,1159
3576,7426
3645,7426
116,1160
4283,7426
1620,1160
618,15056
2805,1160
4061,7427
5121,7427
4255,1160
3464,7428
2638,1162
2877,15058
3866,1162
3482,15058
4925,1162
4732,15058
3573,1163
599,15059
265,1164
1685,15059
5163,1164
3904,15060
4335,15060
692,1165
1588,1165
501,15065
2489,15065
2206,1165
2067,7435
2587,7435
3134,1165
3544,1165
4255,15065
4559,1165
4329,7435
127,15066
2031,7436
4700,7436
3699,15066
4410,15066
1458,7437
1488,7437
5482,15066
3259,7437
852,7439
5393,7439
357,1170
1923,15070
4806,1170
2457,7441
2085,1171
3182,15071
4751,7442
4211,1171
4665,1172
2135,15073
224,1174
115,7447
2466,1174
2624,1174
877,7447
3775,15073
4163,15073
1858,7448
642,1175
3967,7448
782,7449
1201,7449
4760,15076
2300,1175
3624,15077
2751,1175
877,15078
2934,1175
2391,15078
133,15079
4860,1175
5158,1175
5512,1175
5519,1175
2465,7452
943,7453
891,15081
1732,15081
3033,15081
4163,15081
5502,7453
3188,15082
1048,1177
1498,1177
1607,1177
1661,1177
3460,7455
161,7456
2380,1177
2401,1177
2466,1177
292,7458
3152,1177
1821,15085
3555,1177
4004,1177
4143,7458
3955,15085
249,15089
694,15089
3360,15089
5414,1178
127,15090
4093,7463
5231,7463
3111,15090
76,15091
981,15091
3645,7464
2527,7466
2627,7466
2629,7466
3102,7466
3294,7466
29,1181
3129,15093
3197,15093
4373,7466
1482,7468
3432,15094
4559,7468
3619,15094
673,7469
697,7469
4559,7469
3784,15095
2380,1181
50,15096
1230,7470
2572,1181
2641,1181
2703,1181
3363,1181
1599,15100
210,7476
845,7476
3885,1181
4246,1181
992,15102
4282,1181
1729,15102
837,15102
3322,7477
4777,1181
1609,7478
2947,7479
5462,1181
3241,7482
1832,1182
3318,15104
52,7485
3998,15104
1048,7485
4957,15104
1519,7485
4753,1182
2016,15106
1168,1183
3461,1183
3538,15107
834,1184
4342,7488
2751,1184
2833,1184
969,15110
5334,7488
3336,1184
204,15111
2366,7490
4808,7490
1704,15114
496,1186
2157,15114
1230,1186
1715,1186
1838,1186
4660,15114
3255,1186
5090,7492
522,7493
3200,15115
2031,7493
2535,7493
4541,15115
4940,1186
1221,15117
3094,15117
3086,7493
1952,15118
2583,15118
2028,7495
5241,7495
3324,7497
2966,15119
1234,15121
4512,15121
5323,15121
3824,1188
522,7499
5171,1188
3324,7499
2656,1189
2389,15123
522,7500
1576,7500
5215,15123
5171,1189
2161,1190
1981,15124
2410,1190
3273,1190
3427,1190
3518,1190
3676,7503
1148,15126
1353,1191
501,15127
991,15127
2863,1191
4199,15127
3133,1191
3269,1191
1779,15129
5028,7510
4993,1191
5336,7510
2379,15131
1405,7514
1283,7515
2629,7515
1463,7516
1476,7516
5159,15134
1620,7516
3981,7516
4807,7516
2733,15135
4192,15135
4975,15135
5167,15136
1880,7519
2306,7519
1915,7520
3222,7520
1311,15140
1641,15140
2777,15140
456,7523
2219,7523
4621,15142
3411,7524
4504,7524
5129,7524
3414,15143
255,15144
1871,15144
3675,15144
4189,15144
5117,7526
943,7528
1110,7528
3631,7528
2383,1193
5254,7528
202,15149
3461,1193
1707,7530
4282,1193
2038,7530
4940,1193
325,15150
694,15151
3179,15151
3796,7534
4138,7534
224,1198
1924,1198
4541,7535
4932,7535
5541,7535
3918,1198
672,7536
962,7536
3283,7537
378,1200
25,15158
501,15158
1658,15158
725,1200
4455,7539
1404,1200
1449,1200
3502,15160
1581,1200
501,15162
2015,15162
3829,7542
1856,1200
5382,7542
5357,15162
2057,1200
2179,1200
3932,15163
2221,1200
1404,15164
2333,1200
4908,7544
33,7545
2521,1200
313,7545
464,7545
752,15165
756,15165
2618,1200
2763,1200
858,7545
864,7545
3152,1200
3286,1200
3438,1200
339,15169
3584,1200
1481,7545
1543,7545
3802,1200
3889,1200
3908,1200
4188,1200
4246,1200
4268,1200
1080,15171
3538,15171
4405,1200
5448,15171
4550,1200
4593,1200
4526,15172
5273,15172
325,15173
5015,1200
5019,1200
4979,1200
1636,15174
5272,1200
2857,7545
3199,7545
3205,7545
3360,7545
4188,1201
4616,1201
1432,15176
3558,15176
3880,15176
3619,7545
5028,15176
3725,7545
4228,15177
1676,15178
1708,1205
1089,15179
1685,15179
4159,7545
1623,1206
4137,15179
4275,15179
4418,15179
4671,7545
4004,1206
5052,15179
5195,1206
3423,15180
4608,15180
3404,1207
127,15183
611,15183
486,15185
3237,15185
573,15186
1167,7547
3147,15186
3042,7549
505,7551
3745,15187
44,7552
653,15188
3202,7552
4807,7552
2642,7553
2373,1209
3604,7556
3233,1209
4494,15191
838,7557
3702,1209
3708,1209
5129,7557
188,15193
205,15193
325,15193
4807,1209
5015,1209
5425,1209
359,1211
2672,7558
769,1211
2456,1211
404,15197
4670,7558
5454,7558
2213,7559
1668,15197
5171,1216
3317,15197
3538,15197
3699,15197
4997,15197
3785,7563
3889,7563
4516,7563
5367,15197
1481,1219
5511,7563
1511,1219
1588,1219
1910,1219
4295,15199
4916,15199
3355,1219
25,15200
5531,15199
1260,7566
4004,1219
3152,15200
3643,7566
5182,1219
5230,1219
5235,15201
2679,1220
3134,7568
3255,1220
5079,1220
646,1221
404,15205
1715,1221
5459,7571
3393,1221
137,7573
2023,15208
5019,15208
3591,15209
127,15210
202,15210
2457,15210
2383,7574
2391,7574
4548,7574
4925,7574
3515,1224
181,7578
2707,15213
3909,15214
3110,15215
1809,15216
58,1226
3036,15216
660,1226
2206,1226
3879,7582
5007,7582
3714,1226
5423,7582
3295,7584
378,15221
2806,1227
4730,7584
5018,7584
3663,1227
429,1228
1570,1228
695,15223
71,1230
1377,15223
932,1230
1581,15223
85,7591
404,7592
553,7592
3423,15223
981,7592
190,1231
1264,7592
4144,15223
76,7593
4737,15223
1559,1232
5120,15223
5052,15223
3558,7593
3899,1232
1517,1235
5195,7596
5390,1235
5515,7596
2142,7597
2533,1237
5311,7597
5339,1237
2560,15228
1196,1238
4463,15228
1555,1238
1176,7598
2303,7598
2732,7598
4732,15230
1037,7599
832,15233
1427,1241
2174,15233
2501,15233
2959,7599
4593,15233
4888,15233
3015,1243
3719,1243
4533,7602
585,7603
3556,15234
3517,1244
2149,7604
3768,7604
5128,7604
249,7605
321,1246
1849,1246
553,15237
3559,1246
3821,1246
4154,15237
4133,7608
4656,15237
1955,1248
4916,15237
5326,1249
981,15239
1581,7611
1297,15239
2837,15239
3738,15239
5273,15239
2947,7611
553,15240
3422,7611
4070,7611
4838,7611
1833,15241
5286,1252
205,7613
695,7613
1729,7613
4584,15242
756,7616
1335,15245
4523,15246
2703,1255
2686,1255
3569,7618
3702,1255
4616,7618
163,1256
3133,15248
3467,1256
3584,1256
2832,7619
2917,7619
4037,1256
2031,15249
4755,7619
2788,15249
1325,7620
2736,7620
3179,15251
5303,15251
2428,7621
1590,15252
3738,15252
224,7624
963,15254
3185,15254
833,7629
2029,7629
3518,7629
1285,1260
2956,7630
4553,1260
5000,1260
479,1261
668,1261
1763,15256
1427,7633
2635,15256
291,7634
3640,15256
4247,1261
4266,1261
5195,15256
5454,1261
3591,15258
1230,15259
3646,7636
2824,7637
3399,7637
3783,7637
732,15262
1442,15262
3387,7640
76,15263
854,15263
969,15263
1377,15263
1629,7644
3023,7644
4720,7644
3105,7645
4409,15263
3673,7645
1537,7646
4408,1265
4516,7646
5167,1265
308,7647
739,7647
885,7647
360,15266
3652,1266
1755,7647
4710,1266
3140,7647
4584,7647
181,1267
4600,7647
1466,7649
4938,1267
1608,7651
593,1269
2959,7653
1025,1270
3404,7653
4102,1270
4809,1270
3865,7654
2524,7655
1025,7656
4114,1271
4941,1271
909,1272
1285,1272
1763,15268
2272,15268
3735,15268
4288,15268
5535,15268
278,7658
357,7658
660,7658
1212,7658
2877,1273
3393,15271
4036,15271
4052,1273
4186,1273
854,15272
1285,1274
2760,15272
3347,7659
4521,15272
4732,15272
3313,7660
3759,7660
3450,7662
2963,15276
3684,7662
3817,15276
1291,1277
4541,15276
1446,1277
5273,15277
3255,7663
2265,1277
2907,15278
4164,15278
2831,1277
4692,7664
3049,1277
969,15279
5082,7664
2050,15279
2565,7665
3584,1277
4369,1277
3992,7665
4244,7665
4164,15281
113,1278
672,15282
432,1278
875,1278
1312,1278
3758,15282
1955,1278
2590,1278
3307,1278
4072,7670
4134,7670
5451,7670
1936,15285
609,1280
434,7672
969,15286
1285,1280
589,7672
1336,7672
238,15289
1600,7672
1551,1281
1990,7672
2001,7672
2289,7672
1952,1282
3259,7672
4710,1282
3670,7672
634,1283
858,1283
4918,15293
1090,15294
1446,1283
1723,1283
1637,15294
3450,15294
3538,15294
4948,1283
5410,1283
5499,7676
113,1286
4824,15294
5027,7677
4965,1286
5305,15294
2885,1287
132,7680
1062,15298
2759,7681
3512,7681
50,1290
1025,1290
1979,7686
5334,15304
3512,7686
4307,7686
5324,7686
2164,15308
3865,7687
3901,7687
5273,15308
1851,7689
4038,7689
1134,7691
599,15314
2779,7691
3258,7691
1074,1296
1187,1296
3169,15314
3652,15314
4224,15314
4656,15314
1074,1297
2141,1297
4937,1297
731,7694
4155,7694
4937,1299
1031,15316
1981,15316
3164,15316
4530,7698
4123,1301
4298,1301
55,7701
4710,1301
3811,15318
24,1303
855,1303
4521,15318
1551,1303
725,15319
5273,15318
2054,1303
2141,1303
123,15320
3075,1303
2716,1303
4048,1303
4235,1303
4149,15320
5273,15320
1963,15321
24,1304
854,1304
994,1304
4228,15321
4656,15321
214,7706
5390,7706
5018,1304
1261,15323
1303,15323
1031,1305
2267,15323
2903,1305
3330,15323
943,7709
3640,15323
3674,15323
3818,15323
131,7711
981,7711
4199,7711
1606,1308
183,15324
4809,1308
4354,7712
678,15324
745,15324
4487,7713
5167,7713
334,1310
1025,1310
1187,1310
3774,1310
4937,1310
5226,7715
5361,1310
3031,15324
3387,15324
831,7718
4237,15324
4983,15324
2737,7718
3277,7718
5393,7718
339,15325
3792,1316
969,15326
2258,15331
4937,1318
1931,7723
1641,15333
4593,7723
3653,15334
2129,1320
4781,15334
2141,1320
3591,15335
4633,7725
1074,1321
5324,7727
654,15338
2236,15338
1739,7729
2116,7729
4807,7729
2210,1322
3117,1322
3360,1322
3673,1322
205,15340
4817,1322
3427,7730
4807,7730
4584,15340
673,7731
1002,15341
2051,7731
2565,15341
3957,7731
436,1324
5015,7731
1709,1324
2464,7733
1097,1326
2368,15343
3800,15343
3621,1327
5309,15343
1982,1328
2608,1328
2619,1328
1878,15344
83,1331
106,1331
1933,1331
5274,1331
103,1332
3195,7737
135,7738
3456,1332
3391,7738
176,1334
4977,7738
2258,15347
1011,15348
1220,1338
1182,7742
1601,1338
2196,1338
2830,1338
3015,1338
5331,15349
1174,15350
1353,1339
205,15352
194,7743
2877,1339
1589,7743
2074,7743
3865,1339
4177,1339
2389,7743
3104,15352
1398,1340
3399,15352
3558,15352
1860,1340
408,7747
599,15354
2300,1344
4470,7747
321,7748
3258,1344
3872,1344
4428,1344
5291,1344
3527,15354
827,7751
2543,7751
3116,7751
3318,7751
3418,7751
4712,7751
735,15355
5142,7751
2587,7331
2824,15355
842,7754
287,1346
3064,15356
1519,1346
2471,1346
345,1347
1668,15357
980,1347
4226,15357
4435,1347
905,1348
301,15358
362,15358
749,7759
753,15358
1448,7759
1644,15358
3358,7759
1745,15358
928,1350
117,7760
415,7760
599,7760
3220,15358
2590,1350
3516,15358
2718,1350
3817,15358
4584,15358
4787,1350
4954,1350
5094,15358
5541,15358
1716,15359
3480,1351
4531,1351
432,7765
5208,1351
1031,15363
1309,15363
5375,7766
58,15364
2537,7768
1368,15364
3243,7768
4492,7768
3089,15364
2951,15365
3337,15365
2236,15366
3578,15366
4128,15366
579,7772
978,7772
695,15369
1436,1354
710,15370
2585,1354
3683,7773
3558,15370
3172,1354
4263,1354
2722,15371
52,15372
3669,1355
2206,15372
2638,15372
2681,15372
3969,15372
389,1357
553,15373
766,1357
1717,7776
2179,7777
4328,7777
1488,1357
1543,1357
4656,15378
5031,15378
2485,15384
3735,1357
4205,15384
3628,7783
5485,15384
4950,7783
4477,1357
313,7786
5451,1357
1348,7786
3480,1360
1456,7786
5320,1360
2565,15388
3315,7786
202,15389
1663,1363
4368,7786
2847,1363
912,15390
1877,15390
4969,7786
324,7788
4079,15390
1020,1364
1443,1364
1663,1364
3023,7788
3480,1364
3006,15394
407,1365
951,1365
5249,15396
1753,7790
2031,7790
2050,15397
2587,7790
3159,1365
3786,1365
3842,1365
4127,1365
5274,7790
4872,15400
857,1366
1809,15401
4163,7791
3722,15401
4886,7791
4669,1366
4834,1366
1020,1367
1212,1367
2320,15402
1812,1367
4869,1367
905,1368
1608,7796
4322,7796
1660,15403
2702,1368
4992,1368
3674,15404
5072,7801
3432,15406
2672,15407
2455,7805
905,1371
3301,7806
3480,1371
3946,7806
113,1372
5529,7806
2815,7808
1965,1372
4380,7808
550,7809
3352,7809
5291,7809
1669,7810
1031,15412
2172,15412
2918,1375
3648,7811
4643,1375
604,1376
2063,15413
2526,7812
2863,7812
5329,7812
1664,1377
5167,15414
1431,15415
565,1378
725,1378
3701,7814
42,1379
565,1379
3134,1379
2660,7817
5324,15419
1039,7818
3005,7818
1043,1380
1535,1380
4904,15420
2074,1380
5052,15420
5230,7818
2688,15421
339,15422
611,15422
3267,15422
3428,15422
4207,15422
111,7823
137,7823
83,1384
3612,7823
3913,7823
5250,15426
3215,7825
622,15428
1805,1386
2366,7826
5324,15428
5391,15428
4670,7826
2622,15429
4954,7826
858,1387
5089,7826
5167,15429
705,15430
3747,7828
2287,15430
3758,15430
1661,1389
4157,15430
1590,15431
2950,1389
3060,7831
3577,1389
4483,7831
5099,1389
1141,1390
2185,15432
1503,7832
3234,7832
4066,7832
4340,7832
4957,7832
1031,15434
3545,7833
4190,7833
4814,7833
249,1393
5493,7833
4656,15437
5318,1394
5079,15438
342,15443
1807,15445
3743,7844
1377,15457
731,7845
4483,7845
339,15458
1644,15458
4547,15458
2060,1396
2368,15460
1345,15461
3591,15461
1047,1397
2707,15462
1312,1397
4014,7850
4328,7850
1958,1397
2039,1397
5375,1397
367,1399
1242,1399
4014,7852
2530,1399
2819,1399
2961,1399
249,15470
3506,7855
512,1400
565,1400
3842,7856
858,1400
1150,1400
1637,15472
2050,15472
4513,15472
2834,1400
3374,1400
3790,1400
4234,7858
5551,1400
3321,15475
1710,7859
292,1401
434,1401
5408,7859
2077,7860
4076,15476
1373,1401
3450,1401
3531,1401
273,15484
4060,1401
1922,15484
3372,7865
410,7867
4656,15484
5105,15484
2027,7867
4648,7867
2146,7869
4791,7869
123,15487
1119,1403
3882,15487
1948,7874
4490,7874
3846,1403
3939,1403
4124,1403
5179,7874
4329,7875
91,7876
611,15492
2203,1404
1066,7876
3789,1404
4084,1404
2110,7876
1624,1407
4461,1407
2368,15494
4227,7876
4621,15494
5274,1407
5507,7876
132,1408
1905,1408
3258,1408
4203,1408
4461,1408
5158,1408
1182,7881
106,1409
132,1409
834,1409
2245,7881
2258,15497
2646,15497
2259,1409
3798,1409
3813,1409
2781,7881
4544,1409
4960,7881
4938,1409
1254,7882
1838,7882
1861,7882
3448,7882
3071,15499
1246,7883
4205,15499
4946,1410
1031,15500
1668,15500
4464,1411
4588,1411
4937,15500
456,15501
536,15501
1059,7884
2985,15501
3503,15501
593,7886
4132,15501
4410,15501
4974,7886
4719,1415
512,1417
3341,1417
1242,1418
1285,1418
1957,1418
2090,1418
1431,15506
3341,1418
513,7893
2258,15507
4424,1418
113,1419
1997,15508
2923,15508
5273,15508
2074,1419
1285,1419
2090,1419
3277,1419
5448,15508
5038,15510
3852,1419
2805,7895
847,15514
1442,15514
1285,1422
1404,7897
2,15515
611,15515
5320,1422
434,7898
1044,7898
3663,15515
2001,7898
2692,7898
364,1424
4313,7898
4380,7898
653,15518
5166,7898
5178,7898
5243,7898
5167,15518
5496,1424
1237,7899
5159,15519
1342,1425
1678,7901
2707,7901
3157,1425
4310,15520
2810,7901
4533,1425
404,15521
302,7902
1491,7902
3313,1426
3341,1426
4854,15521
5052,15521
1907,7904
348,1428
1979,15524
2157,15524
4578,7904
5311,7904
4617,1428
391,1429
2,15526
329,15526
1702,15526
2422,1431
2177,15526
2590,1431
3343,1431
1710,7908
2113,7908
5250,15526
2331,1433
3674,15527
500,7909
606,7909
1043,7909
4082,1433
322,1434
4947,7909
835,15530
981,15530
1626,1434
2549,1434
3117,1434
3343,1434
3664,1434
969,15531
1002,15531
4368,1434
1184,15531
1453,15531
2175,7913
1692,15531
43,7914
4075,7914
2258,15531
35,7915
2646,15531
496,7915
1039,7915
2948,15531
3113,15531
2832,7915
344,1439
446,1439
3811,15531
743,1439
4002,15531
799,1439
804,1439
925,1439
4205,15531
4803,15531
1246,1439
3255,7915
1832,1439
4793,7915
5182,7915
5104,15531
3318,1439
3377,1439
3972,1439
243,7917
4250,1439
3044,15535
47,15537
653,15537
1539,1440
1922,15537
2111,7918
2159,1440
2824,7918
2378,1440
3668,7918
1747,7919
1272,7920
992,15538
4892,1440
790,7921
2056,7921
3300,15538
3745,15538
4736,7921
650,15539
155,7922
173,7922
2712,15539
826,7922
4054,15539
653,15540
1084,7922
1577,7922
2233,15541
1836,7922
3058,15541
3138,15541
1904,7922
4113,15541
2046,7922
4716,15541
2590,7922
2737,7922
2857,7922
5221,14430
4131,15542
4838,15542
312,15543
3455,15543
5167,15544
4294,1445
4438,7922
2661,1447
4131,15546
4808,7922
4900,7922
3577,1447
5039,7922
42,1448
1463,1448
1770,1448
5454,7922
5473,7922
1232,7923
3102,1449
3354,7923
2199,7924
311,7925
3482,15552
2113,7925
3352,1451
2417,7925
2720,15553
5291,1451
2882,15553
1001,7926
3674,15553
4937,15556
2787,15557
5380,1455
3399,15557
2702,7929
3626,7929
1690,15558
2560,15558
2004,7930
4164,15558
1991,1456
3102,7930
3513,7930
2264,1456
5133,7930
2757,1456
3259,1456
3218,7931
4406,1456
5099,1456
2368,15564
1163,1457
981,15566
649,1458
3075,7934
4882,15566
3558,7934
4181,1458
3962,7934
1179,1459
1513,1459
3800,15567
2395,15568
1079,7938
2706,1459
1570,7938
4415,7939
3560,15570
4149,15570
3304,15572
1141,1460
1701,7940
2718,1460
2089,7940
2672,7940
3058,7940
3619,7940
3786,7940
2654,1461
5239,7940
5352,7940
694,15578
1027,1462
259,7942
1037,7942
2592,1463
2466,7942
3092,7942
3802,7942
523,7943
5259,7943
3674,15581
4026,7944
2837,15582
4537,1466
2045,15583
3243,15583
3739,1467
5079,7945
251,7947
