user,item
113,2391
278,12569
1623,3298
3058,11205
5520,14630
2889,4087
3055,905
240,14475
5250,15187
2395,16888
845,3137
3842,2864
3637,8158
3823,16366
144,11328
4757,9360
3420,10302
710,16345
3071,16492
5250,6732
101,5855
5454,4355
3775,3745
1409,5900
4726,9921
1212,6616
1506,13477
4426,3764
5181,2310
1082,6370
2031,754
1223,5738
5530,2737
3952,14315
4133,680
5425,7005
4656,14658
1377,12868
5515,4965
4469,786
364,561
1892,13711
1693,14129
107,16776
4979,2137
1206,3466
1901,8688
3663,1704
662,2548
2719,498
333,1928
2646,8134
4994,3761
649,12660
655,13701
1166,8305
1059,5453
871,13471
2374,9519
4485,15197
4335,16498
5167,11943
3435,16141
2842,16904
1644,6110
1516,4212
4133,5566
3482,6432
658,1811
50,1181
902,2207
1659,13713
2236,14681
1538,14436
655,12830
974,7899
5292,3433
5190,4622
3360,400
306,11688
3495,7327
3818,14954
3450,6036
1369,8789
2134,14460
1963,7755
4177,1191
4387,6409
969,16185
4242,568
3467,3430
2371,3812
1552,13630
4162,6531
613,12469
183,13891
4005,780
4313,1906
2549,1435
5221,16460
3142,2175
4102,1291
2482,12868
4540,9110
2594,2536
4009,4723
558,1743
1593,4692
1497,8085
3881,4581
3360,6827
3857,5821
3611,7414
1939,628
4730,2822
3021,14548
3862,12842
1107,11808
3113,13410
2672,3981
1904,8986
599,15878
2566,4802
3029,4812
4147,9904
3558,3372
470,7029
3082,5407
2711,9164
1442,11525
1993,5681
3953,1544
1088,4979
1080,16556
4530,11741
1465,13722
50,13250
5475,1200
4767,6303
605,8750
3531,10146
4685,15093
252,15294
378,16826
1243,10453
2073,10176
3075,16078
3902,1715
5295,14211
5250,16475
3104,6734
4805,1313
4498,7011
2171,7747
177,10439
4148,5681
3004,13496
4615,6281
5158,642
611,14104
1452,6115
3104,16274
1877,14683
3259,11016
4200,4762
1391,1847
2421,11420
4671,15407
3462,13697
334,8009
4491,7870
657,9451
3560,15846
776,14327
2816,1613
4941,335
796,1373
577,13712
4891,12049
1105,15323
4491,629
1037,8453
2157,14699
1870,1418
3222,4830
169,7790
3464,7466
1333,3007
5421,152
4046,10203
1018,13722
1856,15400
5210,7831
4273,247
2056,12538
3044,493
3718,15890
4807,7624
4199,15170
4839,1052
3411,7385
5374,8762
5486,6134
2779,5168
3041,189
3030,10736
5048,9435
361,6387
184,2678
4055,1738
296,16475
2336,7869
728,16896
1260,2381
3192,7872
2086,1535
5063,9829
2837,16496
4891,13823
835,6592
1653,3896
579,684
3277,4590
2896,10028
2837,15272
3332,2987
5453,7136
3928,4506
3538,16369
3946,485
669,1061
4757,304
5377,13159
4074,3495
2115,318
4342,9363
4370,4579
3929,13662
2915,14005
3563,5034
3292,4047
276,16236
1059,4606
4136,7865
3308,10283
2031,9775
4245,2794
1058,8415
4008,15396
327,13471
2003,2445
4815,16461
2989,11232
5011,8296
985,8270
1322,628
611,15051
1716,11279
261,12739
4764,16594
2584,3472
5202,4997
1503,14157
5311,8324
5151,16045
740,2807
1449,4388
1358,6019
2201,13553
217,2798
2871,13247
1763,16577
1257,735
2126,12233
462,7600
3317,13911
1986,8764
5476,2310
3308,16869
1783,7544
3262,13134
975,1243
289,1568
1917,9099
4807,9724
4137,15821
4636,6849
1947,9296
4862,4665
1391,6960
1031,15923
4593,10136
4817,3407
2793,1198
3990,14607
4016,4180
2833,3064
4004,6100
4105,917
5316,1090
2366,4197
4020,5624
2663,6164
3683,784
3075,11296
2144,4641
2981,13259
3370,5211
657,8926
1688,16186
1162,447
1169,1888
3313,7998
534,501
5165,14116
4351,8113
4006,1938
5294,50
2775,8077
2467,2759
4082,12469
3348,1433
2097,1532
2228,15627
3371,2416
1484,1422
4933,13534
5540,3085
386,14910
3495,1095
2627,10048
1098,3403
404,16276
3356,10343
1070,16148
4993,1203
2806,1428
4228,7049
4019,6970
1685,11845
214,11502
2132,5963
333,1993
901,796
3929,14041
2375,15487
1450,7038
3164,14259
2213,4540
4743,13637
1734,476
2961,913
716,14216
833,3018
3786,3809
3481,3677
3692,7367
1497,8788
2,15047
960,703
2570,8344
2243,3835
3301,4421
5155,12465
1066,3907
4621,13911
2792,205
5099,4584
3695,13953
3830,13701
3401,4284
2907,14075
794,2137
5535,3864
4192,11668
5316,3129
534,7021
3084,2823
3389,13685
2110,10296
2722,1561
5524,1905
534,5991
4112,13665
1931,12806
964,584
3419,12092
3484,11211
1038,11203
3568,989
1788,246
4193,4814
3092,1802
1097,4628
182,10031
2274,7959
1066,7053
3536,6219
4743,13672
1301,8964
1474,1671
3006,14381
3453,290
3503,10860
1715,5141
1678,20
2187,7636
4197,4002
2160,11675
1892,13662
5159,11050
3055,5834
2056,8330
4552,8880
2744,4280
5018,10133
2932,2798
2215,13779
3629,10124
2134,13399
2125,10342
496,1104
2906,8582
3220,4179
169,6867
5432,15431
188,1666
4327,17
4501,9254
5195,10251
2831,268
4937,16433
534,3875
4393,3915
2191,3686
3432,453
4632,9955
512,1238
1827,4132
3832,10370
1260,11387
2423,4880
262,3294
1377,9497
3670,354
4824,3418
4523,9903
1257,9741
3075,9046
5192,3695
1291,5089
3699,1673
449,2077
3005,6269
4498,4580
4937,15769
3681,13765
1342,4976
2185,4790
287,2294
3632,6740
3008,655
2989,13553
1236,12383
5388,13550
5145,12875
5061,12849
3823,16441
577,13747
467,14877
1860,10953
6,2025
5428,140
63,5839
2810,5924
3219,29
1849,14680
4439,6420
502,3829
2882,16712
278,13889
1796,10962
558,3175
2236,12948
2422,4300
2720,9530
3730,1243
710,5842
2063,16732
4137,4185
5499,1538
4154,16134
1404,16458
5521,5263
2805,2803
4264,772
4958,2091
2659,392
5515,6589
4608,9828
2195,5357
2968,1538
3113,15609
2649,8445
943,773
5425,9998
2806,8203
1717,13210
4690,1671
4542,10420
1723,5281
2636,4305
2173,13883
3640,2038
5493,8130
1333,7310
4134,13846
1506,9339
141,15373
4906,5628
2923,3899
3046,264
2024,4894
509,13951
1192,131
1363,680
388,9702
4395,3244
4368,14809
3508,2792
826,2548
4149,13949
304,1700
2175,10944
1668,8227
976,2620
325,11249
4043,14673
5143,12377
2029,8904
3295,12859
2243,6886
5199,7351
3970,1759
1828,5346
1644,8785
1498,7192
2739,7970
2176,13694
3561,9959
3013,13421
4671,13115
2793,3101
400,5161
769,2221
83,3755
1530,10436
3542,11562
3315,3133
1892,13667
334,5045
3295,247
2492,15710
1360,11463
5112,11358
3204,13886
3968,2235
1685,16156
646,8489
201,13774
3739,7978
1416,10304
2411,8900
1433,8301
1770,2044
1452,14674
3020,12818
2907,12510
2176,13706
623,1110
2985,7066
5220,6908
4266,11100
44,933
1646,10327
1627,7029
3193,1770
355,4212
2126,5570
2056,8881
808,9271
132,758
906,4729
3636,15797
1246,277
4416,1405
845,3809
3277,2448
482,4318
2215,13768
2877,1019
723,9341
534,14714
2881,6758
1744,12311
251,9153
1404,15956
4590,13639
3460,10619
113,557
3794,3714
1226,8381
829,407
1412,1579
1644,16098
2141,1078
2779,4591
4719,4027
2483,63
3132,10604
4290,4053
4601,9025
2716,14996
3758,15229
1211,3660
2962,4240
2413,615
4916,15677
1254,1580
97,4099
4919,10341
3585,13656
2284,13667
649,4586
1744,4282
347,598
2038,760
5174,2084
4803,1266
5254,12752
2924,10363
3967,3763
4259,10112
2344,4533
4611,13718
1943,2183
4869,8354
2258,13566
1583,7829
2542,3134
4405,10349
280,10043
2544,12335
2386,1861
1501,8006
745,2021
1738,3907
95,150
3515,5690
1724,2990
2314,13214
2597,7446
1254,1368
2903,5472
5380,7250
5492,221
1827,4022
4132,16589
5099,13576
47,16610
1711,4140
1080,12865
4965,1425
4184,10857
1610,7443
1377,15865
4772,11736
3315,3093
611,16307
1243,2915
4578,12260
2967,10631
5394,9583
313,12570
4133,10224
2567,11926
3459,2552
3337,3600
2295,688
2748,3242
984,9892
4916,13569
916,12167
218,2221
1833,3596
5311,3463
1048,2238
3300,16164
1089,15531
4273,7806
3295,8776
3317,10387
3099,7898
3162,14115
2796,7262
404,16099
3538,14784
2903,8191
3400,7326
1922,14378
2606,13675
647,6681
723,3414
784,9073
5428,676
3030,11203
962,6151
4716,14561
3239,11045
4144,15989
5152,2715
67,1441
4180,4179
2236,9413
98,9372
3849,6663
4452,5336
1801,3248
4728,3391
404,7076
2050,16706
3352,3325
1080,12891
2004,8048
4409,16015
4426,10294
4093,15802
2349,3236
356,9716
986,5069
1165,77
46,2384
4520,1883
1356,3034
4504,15324
3069,16264
682,15
3482,4178
2998,4266
2961,1876
608,6514
826,2809
4517,8109
3626,1090
4584,8714
1788,7193
4101,5195
4703,10904
2909,15038
4633,13426
5274,14584
639,421
921,4597
5165,11694
3315,4432
2827,15602
4118,128
1690,14580
3051,453
1693,9734
2620,5132
854,15511
1939,4265
3981,1164
729,8717
3140,5638
1311,15355
5067,17
4786,10355
182,7386
976,9218
972,863
2384,5097
4719,3500
5064,4265
61,14090
2555,16121
1758,16680
4407,2682
2942,1510
3987,3190
4407,2389
2810,9713
1908,12978
4732,15954
951,15201
3399,6146
3909,14566
3918,5152
3152,13318
2765,9624
4646,477
5125,11605
3802,2298
129,12445
3652,16503
5535,3291
2084,14776
3277,2836
4239,9159
1350,16460
3233,9014
4940,1668
170,1798
1936,2774
5500,14886
4849,3057
2590,7815
3786,1413
3231,13638
1508,792
969,16609
2815,11580
4094,4248
5334,16910
4136,760
4912,14332
1350,12956
174,3679
25,10944
647,6665
2948,13830
1656,12193
1511,805
2482,15585
1682,5175
1297,539
3306,1754
5286,5356
1551,9418
894,12426
5420,9101
5450,953
1950,67
4916,12880
1106,5966
1430,6624
3932,5006
1405,7363
5008,5906
2190,3663
2533,16507
96,746
2837,14257
3295,4022
3251,15
5291,7012
119,3221
3584,6805
276,14505
1584,4559
5503,7763
443,6218
842,10788
1025,8798
609,8160
2215,13652
4200,9263
3292,8280
827,2211
429,11403
4973,135
3560,11711
2236,15625
4925,6537
5013,3644
5296,1903
5448,14722
2383,1397
2771,13159
432,5651
4572,13788
10,14329
1610,7112
3294,8328
5407,3556
3482,16043
4531,9931
3055,7878
5516,8888
2366,12671
3595,6571
3843,2351
598,15912
3102,8731
83,4898
1052,16555
2837,15823
5434,2082
2408,2801
1661,843
141,15263
5227,12312
774,7082
854,7970
3422,8303
622,6051
127,5787
1826,1602
2171,5677
1296,9430
2093,13770
3265,12569
4439,9331
1429,6370
4965,5192
3360,3930
4225,82
3560,698
4758,2892
5289,12859
4152,8818
4692,6729
4891,6721
257,10361
1593,9847
1063,12624
2422,4983
3925,226
1391,367
3745,15608
5438,1677
69,11385
52,14664
2943,293
2884,5292
3392,11716
2676,4041
1540,4248
494,15912
294,318
4729,6444
4138,3432
2388,14376
2781,1504
2449,9855
3294,4244
1387,1135
1607,2256
4360,14175
3318,11107
968,6
4910,988
1607,2217
3422,0
2450,2783
2106,1577
2068,4069
43,10797
5500,13563
3714,9858
4851,9499
313,12767
3102,2282
403,2565
2553,3297
2801,10243
3413,14207
3655,7296
671,2691
3676,4275
2135,7589
3092,9611
2164,10587
4925,3421
4659,2719
3547,4751
3366,13668
1407,1203
2154,5001
974,7572
5273,15519
5195,4741
2274,13928
5298,15248
3303,1938
97,4788
5402,14997
3690,6858
3423,6615
1481,16325
2311,135
2063,7956
5487,10083
951,15432
561,12774
713,13658
4350,11487
1931,16462
2107,13424
3640,9628
4503,746
347,2983
3618,13567
4787,2901
4146,2221
4002,5681
2689,14268
695,13760
2590,6541
4691,13672
2657,16274
1242,8040
4923,4660
3754,1650
5282,5589
3315,27
1330,14527
2877,15
3515,5512
4673,61
2909,3910
4546,14740
404,4302
312,15677
141,15665
3967,4660
2237,3540
2599,8982
322,8888
534,3171
705,7189
725,4317
69,8450
1442,15787
1063,7891
4347,12690
1039,4894
2565,639
1822,13722
422,9925
489,13695
4559,1218
4743,13766
4211,535
4212,4160
1912,5323
1718,6122
2946,16874
1334,7374
5289,16461
4270,14391
2471,1974
1287,5287
1003,13876
2827,10409
5143,12829
877,8511
5257,16045
4650,13949
1641,16090
202,6106
5288,1177
4254,3129
1917,8892
1216,5259
4319,13710
3220,3083
3674,15526
4982,8487
5484,10189
2943,3925
1048,6767
3266,15237
1957,11186
1755,11040
2427,5238
231,6364
611,13102
2272,15135
4435,4529
5139,11328
5042,2583
5420,531
2957,11636
3503,15102
3538,16947
3342,6725
565,1037
2308,8672
3013,837
4590,13688
2423,6535
3585,13689
3851,11091
1481,9019
1080,14441
1037,1003
996,12088
3908,1711
655,13685
4267,1621
3023,12404
2368,9301
2672,1779
2004,9562
710,2710
655,13688
5093,6707
1832,1167
3481,9598
438,6372
980,1342
5007,12198
651,14221
3342,12562
821,13933
1656,14561
5271,11084
4471,7284
2073,5273
4799,2103
4854,16205
1519,8504
5042,6990
2195,13643
892,13235
170,942
128,1648
4191,6962
3155,4001
157,7547
1908,7379
2113,13958
4621,15934
4665,271
4009,6383
50,12220
643,16629
5344,16770
3874,1142
5541,9446
4494,16259
3325,7303
2893,409
1227,9710
377,13277
4724,1276
332,2768
4880,755
3578,16025
3623,1598
981,14758
2189,13752
4203,789
2155,11862
1622,12416
4729,4590
2185,11741
5515,14179
1513,7542
2472,3602
877,14741
5488,12885
2031,3395
1917,9023
1972,148
657,10363
1119,4748
5376,249
973,9462
1098,4018
5038,14641
1465,13763
117,14
4036,8772
4439,1114
1086,5050
2782,1038
4836,598
1025,5463
2209,13862
3436,6393
2237,1712
2476,8073
5321,5245
3612,7824
5018,8124
701,773
3403,78
4732,1542
5262,4514
3750,5440
4194,10797
3126,136
1971,10857
3140,7946
3153,13346
5052,13198
2539,543
3503,767
4197,5938
1031,3769
1680,1191
202,15803
3643,11421
1152,6164
540,13430
2673,9844
2083,14715
2722,16331
914,4166
4786,10624
553,14387
2399,12192
3817,15115
5058,15358
5013,4085
3399,14791
4293,11065
4254,3238
2063,15655
2691,7160
5393,8158
1025,5513
2291,6722
5086,7809
2914,12468
4533,10198
1481,14137
1826,7080
3503,13191
4246,1009
4159,2152
4949,4702
534,4926
2907,5581
1153,1519
1404,5899
3973,7763
1548,13701
3265,13097
2725,10755
2058,13787
2366,3294
3325,471
76,1608
5230,2494
921,3784
1492,14109
3399,5611
556,8756
2948,11838
391,3313
539,3455
5204,13441
139,6269
2397,5984
47,14409
2602,4631
2110,12163
1153,2617
4254,4367
2273,4764
661,236
4584,4970
74,4086
2641,10776
3753,14197
1961,6061
4753,7818
4692,7666
2868,14041
826,3239
2691,211
1481,1357
2009,5565
2815,5777
4482,1364
1755,7522
196,16896
994,1572
2816,13204
312,16043
1708,2671
3461,5969
2771,3710
2831,793
5144,463
5425,13797
690,3904
1968,13405
4850,2682
5364,247
3329,4130
2411,3790
1785,1900
1668,15459
1537,10753
1785,1668
5343,9116
939,2784
4269,10944
1277,10578
1822,13720
1360,11387
1664,2817
5519,12878
1498,8073
1185,10752
3774,3905
1481,5227
4443,8881
5048,481
3156,7358
3450,2768
5010,4179
2131,4247
796,1117
68,12448
4593,7563
541,12137
83,5718
4026,14741
2341,12302
3031,8303
4144,13453
3060,1181
2368,12480
1210,8960
4142,1087
361,5424
3542,624
660,1949
5459,4970
1261,17
1055,3185
2511,9621
2958,734
1082,6792
1412,7275
1025,5643
2235,3079
2788,12485
5385,660
1511,2779
2330,2216
3289,10426
2301,360
3131,8359
1082,7297
2671,11476
3636,10528
4077,1728
724,6959
3021,12602
640,13823
3880,8278
1452,7595
1952,14720
5129,12663
827,521
2251,8533
3901,11360
4143,1383
4384,7053
4076,6639
2503,13143
256,10272
3469,3764
1289,7902
858,7978
3561,971
2903,1312
174,3659
701,1350
2718,7813
2101,1091
5505,684
5425,1891
5031,8246
3495,4698
4674,3236
3848,2230
5431,3660
665,1967
4144,15620
969,15585
3470,8819
2122,2221
4803,14593
4983,4179
3666,13698
2412,477
3179,11768
4477,2915
5380,13190
2056,9062
100,7660
1054,1157
5212,1824
4919,5052
3324,10434
2121,9287
1055,13539
5204,14422
2761,10681
1481,9611
4342,12580
4882,12879
1694,90
3949,16
2793,2044
5328,4970
2638,9361
5179,2445
740,2445
1693,5161
3273,2028
1481,5110
2114,1738
795,441
1141,3009
2242,9152
1934,14874
2566,7011
2664,3093
4383,2064
4329,10594
1750,13058
5535,8470
725,10242
3059,665
684,13644
4732,16642
5327,2346
2073,586
2703,692
1186,15791
2575,1200
731,2106
5366,11588
3676,6641
598,441
1526,10934
3255,4931
2830,2164
4803,2581
2808,14607
1922,11787
827,4642
1377,9229
1089,10597
489,14043
1805,1009
1070,14264
549,12485
772,13654
434,1165
2543,5317
4714,14012
18,3821
150,3850
1548,13788
1031,14276
5299,51
1080,11695
1724,859
2871,12878
4955,2861
1505,5979
5486,11089
1081,5840
3474,1407
4505,13468
3738,16558
3281,15151
2758,520
1752,1512
4033,9465
1619,5319
1047,1934
4677,6431
259,3573
24,5165
4556,8831
2829,3981
3510,1715
2544,15191
698,890
3341,2908
2180,8601
3968,3046
729,11995
2327,9219
2672,2789
3538,16528
5274,624
3775,840
1031,14610
3139,11848
3768,1672
3506,504
2982,7480
580,16812
2987,6149
2590,881
1892,13686
5521,6317
3894,13648
5182,1980
2471,9304
2699,4679
4976,14948
858,8160
2948,14635
5148,1203
1352,10156
5103,14609
5118,4269
5052,14120
4665,731
1153,11971
4438,8511
2867,12289
2140,2061
944,9162
634,5750
4593,15893
3735,1366
4014,8392
5039,3510
4075,4251
4291,10390
2258,16360
3263,9769
3169,3864
2070,3091
3219,12564
1690,15585
576,220
3127,16933
2463,738
3078,5079
3035,14607
518,8098
5052,15930
2672,13364
4916,3904
2718,13942
3962,9600
2692,2608
2292,3
3251,12280
2174,11121
4089,13428
1465,13751
2564,9053
4946,7631
5270,4661
3422,8879
1386,14777
4255,12721
2720,15135
4937,15298
715,5506
55,5063
1096,5979
3289,9697
2810,11987
4026,14450
4685,4309
4307,6696
1688,6529
1861,2940
4732,1199
105,291
533,3244
4557,13053
2417,294
4561,3194
5505,4179
4704,16386
4205,14399
4413,13475
4544,1331
202,15390
3402,16423
2779,1515
4832,2744
1080,16263
4453,10911
4246,1937
2284,13718
3848,12896
726,773
1340,5370
611,14144
117,4
2983,12863
4129,7393
614,9673
598,7604
3337,16945
4652,13753
1783,9489
1644,11820
2671,6905
3343,2920
2836,7545
4999,39
5472,9412
2739,4329
4323,2811
4096,14961
2096,16435
1688,15909
470,13827
854,15531
1823,6956
3164,12946
4757,109
3560,14485
5503,13761
1668,16810
950,3361
5109,13311
3393,707
2337,1203
3354,4613
1809,13475
4743,13656
3584,14907
1002,16611
4157,16649
2316,6424
5407,6670
4283,1505
1465,13701
4342,6129
565,335
489,13706
2110,14629
2590,2049
2426,11778
4981,3776
243,8419
2889,9978
1757,291
2544,8532
3294,23
3232,12906
1465,14040
2671,11429
299,3514
2948,8398
1026,13716
1690,6737
4138,17
1406,4579
5292,6373
258,9965
3124,8952
937,12322
5428,10994
1823,11828
5530,2715
5246,13423
903,9104
5499,9942
5102,14568
2354,11754
599,14182
545,7017
50,16169
416,5101
599,13965
1986,1766
4536,1405
287,10555
1312,3247
2012,1787
1626,1048
3024,10170
2616,1891
3357,5959
2113,4905
1253,903
2048,16878
1360,8450
3308,10244
2715,15043
5095,12466
52,3598
2031,6795
3288,4293
50,16193
710,4692
1490,4069
2098,3835
223,13364
378,441
5328,8099
5004,434
3570,5630
430,5079
2157,11227
2394,16156
4688,3097
1116,6255
4839,12549
3075,15648
4200,9399
994,1520
3347,1477
4599,10993
2839,15699
2075,6352
5497,13710
5431,9369
4595,16230
2111,4199
3016,12075
325,13373
3151,10768
4343,12310
905,1354
3319,11752
4713,9971
4803,14122
3166,2576
5529,11682
3896,6432
2237,1944
1554,3841
1465,13685
1343,3699
4808,11203
3968,2999
2031,1517
556,10603
2795,10543
4246,8177
2947,11899
3545,2784
3880,8552
4009,11627
115,9049
4932,10212
1931,12351
3643,11391
2409,9763
5521,135
2742,12603
742,191
5529,3633
1360,11437
2942,9896
2258,14886
333,746
2917,6621
2429,13158
1039,4180
4890,4410
497,1361
3664,1284
3645,10988
3676,9279
860,16309
1235,4156
5545,3
796,3600
2090,11606
4521,13330
4677,2768
1466,2054
2185,2892
672,5510
5181,4075
4685,20
2907,8348
4211,9866
3619,615
2716,6714
5359,8100
2527,6537
841,9241
4787,13487
2023,1681
3737,2204
1260,11388
694,13218
4375,6802
1495,15964
3940,1700
2742,16666
1971,10672
2416,1085
3762,13146
5015,15541
4787,10600
1759,10543
4718,8045
1285,1429
2074,8360
2603,5615
1324,9827
1184,12637
3663,921
5402,16666
2675,7981
347,320
4050,12082
2273,335
1708,1661
3894,13692
4750,12233
5166,1735
1967,8529
4854,16304
1273,11221
3762,16206
681,11013
3915,15314
2831,1482
2587,8878
4430,12456
3210,4425
474,10289
5342,7851
4533,3659
827,5580
3753,15972
1633,13663
2712,1805
3452,9752
834,3818
5095,3433
5086,4132
4515,7063
2111,538
5519,9109
877,12205
942,5943
2408,8012
3102,6324
4300,4493
4730,8815
2752,13285
4295,6732
3518,10402
2241,1249
4520,1614
2864,13544
997,15951
457,1191
3255,11156
788,3222
4113,11897
1303,666
198,3414
4335,628
50,6204
103,680
1463,1043
4179,13561
5321,2872
3463,7686
429,11470
2045,13180
2996,16115
3150,2728
740,5809
3865,15294
5055,4695
1668,15963
4408,5418
3042,10995
2075,8075
5512,8447
4999,40
5422,5152
3485,13487
342,14412
4807,9746
1710,7852
4707,4723
5548,679
774,4709
2097,539
2699,923
4105,501
2052,10944
611,16356
997,4071
2277,2160
3289,10887
1551,8434
4729,5087
5313,3016
206,5615
2722,15213
1394,7830
788,14593
2461,704
4464,2938
4533,2799
3343,843
517,2232
390,15070
854,6112
4916,7754
275,5113
2837,16628
1581,16441
270,176
1860,11273
4510,13717
3848,416
5126,1977
3365,4430
3730,764
2366,9483
5506,1831
5167,13817
2877,14755
2031,12723
5189,8787
5344,15659
2182,15249
2718,141
2366,44
4026,14742
1530,5152
2695,3064
3149,6621
3020,13612
1618,16795
575,4504
5099,2355
1377,16582
5420,416
765,9426
5094,6359
1892,13715
3370,3765
1037,148
3979,12000
2961,5002
4666,9262
4006,5398
726,5819
325,13965
3330,13090
5297,8428
1979,1058
5478,16198
3904,15112
4112,3631
2366,12596
4014,12007
4304,6466
1908,12387
1805,3982
58,13741
1165,2411
5309,10530
3647,8280
3726,5312
1506,14661
2671,6481
3823,1186
923,402
775,3011
5398,8728
691,2914
2566,399
5105,6729
5505,4306
1828,11743
3404,7240
3046,5959
3360,8160
746,13276
412,10852
1385,9947
4346,36
4732,11688
3877,5610
1080,16173
2097,3778
3894,13706
3383,11567
4740,3591
5443,14490
4004,1668
1519,10367
4620,4033
1335,11092
3341,17
4985,5198
1577,9358
5083,4330
3742,16240
2606,13717
4178,6617
4273,2759
2295,10568
38,3973
696,6017
3347,5266
3497,4467
4403,1434
5099,7077
2377,8418
1356,4326
3032,10121
3983,6188
594,16420
534,10347
1050,9340
4311,16318
5243,666
5279,4326
4284,11237
4981,44
3681,13675
5050,5739
3738,16165
4841,11567
2747,9968
3271,12895
4469,12852
2606,13712
4405,12711
4314,2915
3338,4808
3613,6774
145,69
3233,1012
4920,10303
2284,13683
1845,9943
2160,10422
3515,5318
5170,7870
5345,16045
1778,13123
1822,13748
5131,6499
593,13115
416,10632
2430,6014
3940,9150
4590,13788
4184,2966
2860,12673
4045,15
3912,1009
553,16879
3207,4925
4153,14
4521,14625
3663,678
4136,11099
2038,4765
5519,1062
4681,11580
2224,12725
1622,10438
3972,2177
5083,1027
3681,13698
5023,1982
1543,16153
1074,2575
3192,13883
2141,5617
819,1378
4292,2889
4008,15431
3365,746
778,5983
1952,1561
4215,716
1710,7906
3,3009
4979,484
1180,7231
4108,4357
1511,7589
2744,9284
1889,7718
1832,1133
5146,15646
2299,15526
3343,2731
2440,555
2134,10502
4216,9385
4650,13254
1286,9203
933,287
4504,9535
5299,9835
725,4030
4202,6792
1258,13768
38,4755
2590,13973
3752,615
5296,8198
877,4795
230,2000
1150,8332
821,8184
2248,1497
4625,4284
2673,7771
2388,14071
2781,8455
4305,399
1820,2715
4128,14978
2590,8161
723,11980
1942,4598
4370,970
2413,8953
3107,7053
754,16121
172,8780
3218,5581
3152,6336
3259,1717
4679,5462
4286,16463
649,9712
1421,2109
618,16918
5250,10324
4718,8158
772,13658
3252,917
3789,4569
4134,2111
3953,2060
4956,1149
404,2193
4802,16442
4453,2832
1025,11509
2052,5587
2087,13759
1447,1160
1228,10075
4938,5203
5521,6668
5289,15250
1692,10923
4751,9324
4722,10645
1495,16877
3379,13196
2241,3807
3625,9256
2681,14823
4260,892
2321,11538
5159,16109
549,1642
2291,380
847,13792
534,12587
5052,15384
2074,11214
649,1
2310,7424
429,5634
2050,11009
4042,10083
833,10148
1833,4030
1690,13958
531,6417
3277,4179
4656,15313
3455,9969
5099,8236
5473,9091
2593,13933
1854,15073
877,14375
2102,10423
2963,9612
2589,1763
5416,378
693,9109
2146,3071
1763,8184
4787,11203
1488,10627
2948,8599
4439,10615
3231,13639
4226,5492
1522,804
1949,1191
2606,13673
2622,12027
3756,5677
3963,7154
3150,1941
3202,242
3886,2898
864,135
3848,1342
4671,1861
420,6587
5029,9291
880,4429
334,1748
3269,8489
4035,13233
4130,1365
960,1200
1442,8128
4097,10971
3013,834
4449,15653
1823,5118
201,13748
3157,4726
69,5668
1851,205
68,8705
193,16962
2171,521
2877,1671
2115,2784
5215,15112
5236,10265
1753,15143
3861,13654
3618,13022
1559,308
1796,6241
3164,16463
571,12010
2654,4439
4294,172
2141,5492
5288,247
4945,12467
5450,9790
4090,6789
2046,7545
4143,7252
2775,7966
2291,3102
21,5883
3395,10823
1781,900
4314,17
3790,789
3668,10508
3131,4561
1044,1228
2541,13895
1345,15082
3987,8385
2258,16604
3708,2432
1778,13122
1684,8678
3768,1678
1043,6181
4249,13771
3528,2467
2207,1859
3545,303
1690,10313
4842,7027
2717,14882
2544,1692
5239,8462
4439,5161
2671,11416
2875,13368
1588,13561
4757,179
2031,4138
1107,666
2355,6792
577,13717
2764,6898
3485,8961
3294,7848
2933,8256
2875,16961
1031,14635
5451,1183
5250,15854
3332,4113
3055,487
3368,5623
234,14988
3183,7663
141,14399
4944,4217
4370,7675
5473,3288
2958,3825
2809,8360
4161,2472
1223,8219
1930,2556
2412,81
3784,13028
1993,12094
2215,13638
2635,16410
1462,11580
3347,5769
3984,10863
2682,13716
2054,14934
3830,13662
2663,4432
5428,3091
5473,3707
3512,1147
5380,6819
1701,1427
3341,6382
3792,5088
3618,13990
71,4630
4426,760
2368,9227
3663,1404
3480,953
2821,9259
432,760
2221,1534
4910,5754
5129,6961
2699,3638
4531,6188
3659,3763
4157,15923
3485,1002
1671,7713
1117,4239
5309,14353
2877,8284
2180,9885
5363,2006
386,6713
3408,3270
1598,9348
2590,6826
5456,2452
611,16818
2530,1731
376,3638
4151,4351
1484,1918
553,11266
3783,7047
5222,3104
2646,13435
821,12946
3752,1903
238,15324
2236,14494
2498,1533
4504,15343
1005,6750
5052,14563
5078,7979
3102,905
3329,3907
336,10065
2179,2508
1450,792
999,2593
3433,5548
3335,16694
4314,2
1668,10431
3817,14491
2171,1008
313,13014
3620,11175
700,6004
1781,6257
4541,14434
864,2770
4586,5861
2174,14289
2113,11567
4026,2489
1904,1352
1260,11379
24,11323
5155,12237
3886,3152
3925,1425
150,69
2771,7898
2073,4594
54,11988
3178,5944
343,13720
4925,2769
4394,13059
5355,15419
3681,13704
3768,7150
1059,13561
1988,1299
4336,7938
2141,5472
3622,16165
4612,13059
4242,1384
4577,2333
1296,7771
1660,16045
5167,15357
4944,14699
1246,296
1892,13765
4633,7978
1023,8776
2525,2148
131,13391
1757,6579
664,6262
485,16353
5082,4751
429,5729
5195,4596
4439,4246
